id,features
621,"[0.2216702103614807, 0.849550724029541, 0.12231877446174622, 0.0, 0.0, 0.0, 0.051468588411808014, 0.09650954604148865, 0.23133549094200134, 0.3050951361656189, 0.08134201914072037, 0.08796831220388412, 0.0, 0.06776884198188782, 0.08239323645830154, 0.09835056960582733, 0.28724944591522217, 0.046912781894207, 0.0, 0.0]"
631,"[0.0, 0.0, 0.08545009046792984, 0.15947464108467102, 0.0, 0.0, 0.0, 0.0, 0.4770185351371765, 0.0, 0.31281542778015137, 0.0, 0.0, 0.014954966492950916, 0.0037758727557957172, 0.0, 0.0, 0.0, 0.0, 0.0]"
641,"[0.0, 0.0, 0.27358266711235046, 0.125173419713974, 0.012083053588867188, 0.0, 0.0, 0.10857002437114716, 0.0, 0.0, 0.3441851735115051, 0.15801513195037842, 0.16003543138504028, 0.0, 0.0, 0.1234942078590393, 0.0, 0.2054186463356018, 0.0, 0.0]"
651,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.15183031558990479, 0.0, 0.0, 0.0, 0.0, 0.4621630609035492, 0.0, 0.0, 0.003138260915875435, 0.0, 0.0, 0.0, 0.0, 0.09985218942165375, 0.02042996883392334]"
661,"[0.0, 0.0, 0.5121014714241028, 0.0, 0.1555175930261612, 0.0, 0.036270178854465485, 0.2971753478050232, 0.11735742539167404, 0.017759252339601517, 0.24487723410129547, 0.22746257483959198, 0.0, 0.0, 0.0, 0.8292953372001648, 0.0, 0.09708111733198166, 0.11244254559278488, 0.0]"
671,"[0.0, 0.0, 0.0, 0.27024802565574646, 0.0, 0.23965756595134735, 0.10699300467967987, 0.0, 0.0, 0.0, 0.3405819833278656, 0.0, 0.0, 0.355175256729126, 0.0, 0.0, 0.0, 0.035650834441185, 0.1290109008550644, 0.3513183891773224]"
681,"[0.15306057035923004, 0.09272007644176483, 0.15659087896347046, 0.1687314212322235, 0.3988611400127411, 0.16105200350284576, 0.06968075037002563, 0.4117458164691925, 0.27532529830932617, 0.13523292541503906, 0.06940340995788574, 0.25161173939704895, 0.5760211944580078, 0.08271826058626175, 0.0614936426281929, 0.6512570381164551, 0.3268408477306366, 0.15507395565509796, 0.30423733592033386, 0.1356383115053177]"
691,"[0.0, 0.015643209218978882, 0.4788857400417328, 0.0, 0.0, 0.0, 0.028902266174554825, 0.0, 0.005274761002510786, 0.020389776676893234, 0.0682927593588829, 0.0, 0.0, 0.0, 0.0, 0.11976771801710129, 0.0, 0.0, 0.04932912811636925, 0.0]"
701,"[0.0, 0.0, 0.008923809044063091, 0.20116592943668365, 0.17031997442245483, 0.22418344020843506, 0.0, 0.09690606594085693, 0.0, 0.013669597916305065, 0.58579421043396, 0.44261202216148376, 0.18972213566303253, 0.004164802376180887, 0.0, 0.0, 0.0, 0.04616287723183632, 0.1566237360239029, 0.0]"
711,"[0.0, 0.03465278074145317, 0.16675429046154022, 0.22000011801719666, 0.12557829916477203, 0.5626924633979797, 0.08696029335260391, 0.014377446845173836, 0.0413837730884552, 0.047312501817941666, 0.333682119846344, 0.4421367049217224, 0.4790698289871216, 0.04753761738538742, 0.005008617881685495, 0.09213576465845108, 0.0, 0.23508258163928986, 0.10545532405376434, 0.0]"
721,"[0.0, 0.011811205185949802, 0.2804776132106781, 0.0, 0.0, 0.0, 0.08797425776720047, 0.09963053464889526, 0.0, 0.02957788296043873, 0.10857632756233215, 0.0, 0.0, 0.009716575033962727, 0.016431108117103577, 0.0, 0.0, 0.3289470970630646, 0.0, 0.054305773228406906]"
731,"[0.5583088994026184, 0.0, 0.10934615135192871, 0.10380472242832184, 0.0, 0.3911994695663452, 0.07608824223279953, 0.0, 0.0, 0.24724222719669342, 0.325868159532547, 0.3839075267314911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1663684844970703, 0.0, 0.0]"
741,"[0.0, 0.0, 0.19814318418502808, 0.0, 0.021459504961967468, 0.0, 0.0, 0.2355768233537674, 0.0, 0.0, 0.3634941577911377, 0.5201007127761841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14123757183551788, 0.0]"
751,"[0.0, 0.0, 0.0, 0.1444605588912964, 0.0, 0.0, 0.0, 0.05426190793514252, 0.0, 0.0, 0.3268103301525116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2115626186132431, 0.0, 0.0]"
761,"[0.6105802059173584, 0.0, 0.1162693053483963, 0.16113221645355225, 0.0, 0.39435967803001404, 0.15857577323913574, 0.0, 0.06434474885463715, 0.19062618911266327, 0.29145097732543945, 0.3542986512184143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21383510529994965, 0.0, 0.0]"
771,"[0.1305607110261917, 0.0735078975558281, 0.178353950381279, 0.15576155483722687, 0.413030743598938, 0.12056757509708405, 0.02608952485024929, 0.354408860206604, 0.15684974193572998, 0.0648939311504364, 0.11752953380346298, 0.6167195439338684, 0.6948216557502747, 0.04089883714914322, 0.0, 0.20154446363449097, 0.016244912520051003, 0.17158058285713196, 0.23088575899600983, 0.0595758892595768]"
781,"[0.0, 0.0041168201714754105, 0.13376601040363312, 0.0, 0.0, 0.0, 0.0057132854126393795, 0.03809285908937454, 0.0, 0.07857939600944519, 0.4357224106788635, 0.07009992003440857, 0.0, 0.023921502754092216, 0.0, 0.0, 0.0, 0.5651605725288391, 0.0, 0.0]"
791,"[0.0, 0.0, 0.24059417843818665, 0.0, 0.0, 0.0, 0.1382584273815155, 0.0031912093982100487, 0.0, 0.0, 0.12609200179576874, 0.0, 0.0, 0.36075109243392944, 0.0, 0.0, 0.0, 0.28219524025917053, 0.0, 0.0]"
801,"[0.0, 0.0, 0.003058879403397441, 0.0, 0.0, 0.0, 0.10128096491098404, 0.0, 0.0, 0.05812956020236015, 0.48539620637893677, 0.3111855387687683, 0.0, 0.054285261780023575, 0.0, 0.0, 0.0, 0.006154179107397795, 0.0, 0.01839747093617916]"
811,"[0.009589919820427895, 0.0, 0.42579948902130127, 0.0, 0.021803652867674828, 0.0, 0.1743500977754593, 0.22429786622524261, 0.12540040910243988, 0.3581509292125702, 0.1000826358795166, 0.18000297248363495, 0.0, 0.07507941871881485, 0.0, 0.19961507618427277, 0.0, 0.4228983521461487, 0.0, 0.36518529057502747]"
821,"[0.0, 0.0, 0.0, 0.022118737921118736, 0.0, 0.17345768213272095, 0.0, 0.0, 0.0, 0.0, 0.1878017634153366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.092897430062294, 0.0]"
831,"[0.0010720646241679788, 0.0, 0.4158341884613037, 0.0, 0.0, 0.0, 0.03701431676745415, 0.0, 0.0, 0.0, 0.1769150048494339, 0.022228335961699486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15382887423038483, 0.0, 0.0]"
841,"[0.0, 0.0, 0.3049022853374481, 0.0, 0.07586507499217987, 0.0, 0.023258954286575317, 0.0, 0.008746327832341194, 0.0, 0.16373097896575928, 0.26298385858535767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07109779864549637, 0.0]"
851,"[0.0, 0.0, 0.21283040940761566, 0.0, 0.0, 0.0, 0.15798169374465942, 0.0, 0.2455713301897049, 0.6794648170471191, 0.105648934841156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07109934091567993, 0.04155568405985832]"
861,"[0.0, 0.02232576534152031, 0.23800578713417053, 0.0, 0.06231009587645531, 0.0, 0.014233261346817017, 0.2529957890510559, 0.0, 0.0, 0.1391463726758957, 0.07793132960796356, 0.030634736642241478, 0.0, 0.4628838300704956, 0.15696357190608978, 0.0, 0.3642696738243103, 0.0, 0.0]"
871,"[0.0, 0.19199879467487335, 0.03203311935067177, 0.0, 0.0, 0.20820462703704834, 0.0007408435340039432, 0.0, 0.09448922425508499, 0.0, 0.07191004604101181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5744487643241882, 0.11624456942081451]"
881,"[0.28095492720603943, 0.7760988473892212, 0.16637259721755981, 0.0013860680628567934, 0.0, 0.0021349673625081778, 0.15656080842018127, 0.026061581447720528, 0.21403396129608154, 0.2466753125190735, 0.031429704278707504, 0.04962713271379471, 0.0042334189638495445, 0.2725162208080292, 0.2895869314670563, 0.2651083171367645, 0.1737099587917328, 0.12393171340227127, 0.15816105902194977, 0.45499640703201294]"
891,"[0.0, 0.027658823877573013, 0.39767423272132874, 0.0, 0.6477535367012024, 0.0, 0.0, 0.1852453649044037, 0.29834961891174316, 0.0, 0.15580177307128906, 0.0168989896774292, 0.0, 0.0, 0.0, 0.16725413501262665, 0.0, 0.08937133848667145, 0.0, 0.0]"
901,"[0.0, 0.0, 0.0, 0.23094706237316132, 0.5120562314987183, 0.3167549669742584, 0.028348105028271675, 0.22988124191761017, 0.03731413930654526, 0.0, 0.30575138330459595, 0.42610108852386475, 0.062372103333473206, 0.0, 0.0, 0.0, 0.0, 0.048338934779167175, 0.26310718059539795, 0.13223868608474731]"
911,"[0.0, 0.0, 0.07850389927625656, 0.019646035507321358, 0.5916121006011963, 0.09142912179231644, 0.051213398575782776, 0.44750240445137024, 0.16310979425907135, 0.0, 0.29993221163749695, 0.10072565078735352, 0.0, 0.007760183420032263, 0.0, 0.0, 0.0, 0.01386251300573349, 0.4093801975250244, 0.0022516967728734016]"
921,"[0.0, 0.0, 0.5575369596481323, 0.0, 0.0, 0.0, 0.0, 0.0935945212841034, 0.061963241547346115, 0.002069313544780016, 0.2692432999610901, 0.0, 0.0, 0.0004292274243198335, 0.0, 0.0323939323425293, 0.0, 0.0, 0.15724441409111023, 0.0]"
931,"[0.1716604381799698, 0.24117489159107208, 0.24524642527103424, 0.003675370942801237, 0.0, 0.0, 0.2278122901916504, 0.17488574981689453, 0.24437130987644196, 0.6279149651527405, 0.12230630218982697, 0.08944696187973022, 0.0, 0.5939100980758667, 0.0002994388632941991, 0.26705777645111084, 0.29107531905174255, 0.2051199972629547, 0.010455450974404812, 0.004645896144211292]"
941,"[0.0, 0.0, 0.08333925157785416, 0.0, 0.053490400314331055, 0.22931306064128876, 0.0, 0.0, 0.0, 0.0, 0.6363668441772461, 0.1531127542257309, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037183649837970734, 0.0, 0.0]"
951,"[0.0, 0.006203783210366964, 0.04849078878760338, 0.20168468356132507, 0.0, 0.0, 0.0, 0.10556547343730927, 0.0, 0.0, 0.396548867225647, 0.005049068946391344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6634213328361511, 0.0, 0.0]"
961,"[0.0, 0.0967135801911354, 0.07691289484500885, 0.031205536797642708, 0.14197607338428497, 0.0, 0.0, 0.33337825536727905, 0.0, 0.0, 0.18352343142032623, 0.0, 0.0, 0.0, 0.31890860199928284, 0.007759481202811003, 0.0, 0.07973093539476395, 0.4828138053417206, 0.0]"
971,"[0.0, 0.0, 0.09931936115026474, 0.0, 0.0, 0.0, 0.651833176612854, 0.0, 0.0, 0.0, 0.02476741373538971, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
981,"[0.0, 0.0, 0.4367661774158478, 0.0, 0.0, 0.0, 0.1956467479467392, 0.0, 0.0, 0.3980810046195984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04761478677392006, 0.0, 0.17964573204517365, 0.0, 0.13278502225875854]"
991,"[0.0, 0.0, 0.24261093139648438, 0.02664249949157238, 0.08244281262159348, 0.0, 0.0, 0.6259762048721313, 0.0, 0.0, 0.2557796239852905, 0.09668464213609695, 0.0, 0.0009883870370686054, 0.0, 0.08964388072490692, 0.0, 0.0, 0.28206783533096313, 0.0]"
1001,"[0.0, 0.006951190065592527, 0.4878610074520111, 0.011326388455927372, 0.0, 0.0, 0.7482107281684875, 0.10741458088159561, 0.06403642147779465, 0.09920842945575714, 0.08812032639980316, 0.02773505635559559, 0.0, 0.0, 0.0, 0.29656746983528137, 0.0, 0.12300623208284378, 0.14640875160694122, 0.0794929787516594]"
1011,"[0.0, 0.034507814794778824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06536880135536194, 0.0, 0.2336926907300949, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03145943954586983, 0.0]"
1021,"[0.0, 0.0, 0.33181896805763245, 0.09332355111837387, 0.26173657178878784, 0.0, 0.0, 0.5151563882827759, 0.1723223477602005, 0.10013799369335175, 0.14001572132110596, 0.2826921343803406, 0.09959594905376434, 0.01730094477534294, 0.0, 0.5488373041152954, 0.0, 0.06272942572832108, 0.3479241728782654, 0.0]"
1031,"[0.0, 0.017992626875638962, 0.0, 0.0, 0.10381583869457245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2124607414007187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004240622278302908, 0.2500697076320648, 0.0]"
1041,"[0.2416943907737732, 0.0, 0.22450275719165802, 0.0, 0.0, 0.0, 0.15309128165245056, 0.0, 0.0, 0.3671131730079651, 0.1569698303937912, 0.4728221893310547, 0.0, 0.5834574699401855, 0.0, 0.05018545687198639, 0.0, 0.2341323047876358, 0.036550574004650116, 0.4754963517189026]"
1051,"[0.0, 0.07809630781412125, 0.1584717482328415, 0.0011151276994496584, 0.0, 0.04379856958985329, 0.02279837056994438, 0.0, 0.09064498543739319, 0.0, 0.18174917995929718, 0.05610198155045509, 0.09805618226528168, 0.0, 0.0, 0.10250098258256912, 0.0, 0.017497975379228592, 0.9411013126373291, 0.057653434574604034]"
1061,"[0.0, 0.0006453709793277085, 0.0, 0.15139195322990417, 0.0, 0.17998571693897247, 0.47577202320098877, 0.0, 0.0, 0.0, 0.2770114243030548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09536289423704147, 0.07512872666120529, 0.1462273746728897]"
1071,"[0.0, 0.024741603061556816, 0.29612064361572266, 0.0, 0.38796567916870117, 0.0022297499235719442, 0.08964269608259201, 0.0, 0.2642113268375397, 0.0, 0.25859954953193665, 0.0, 0.0, 0.0, 0.004651251714676619, 0.019405992701649666, 0.0, 0.0559941902756691, 0.10290094465017319, 0.0]"
1081,"[0.0, 0.10413958132266998, 0.23812422156333923, 0.0, 0.006058202590793371, 0.0, 0.09251391142606735, 0.06843095272779465, 0.537714421749115, 0.03787880763411522, 0.21364814043045044, 0.004413576330989599, 0.0, 0.0, 0.7039943337440491, 0.0004190478939563036, 0.0, 0.0, 0.03384390100836754, 0.0]"
1091,"[0.0, 0.02434166707098484, 0.41928309202194214, 0.0, 0.412359356880188, 0.0, 0.01063441764563322, 0.0, 0.27854108810424805, 0.0, 0.2881672978401184, 0.0, 0.0, 0.0, 0.0020911283791065216, 0.03343289718031883, 0.0, 0.02304970659315586, 0.0, 0.0]"
1101,"[0.0, 0.0, 0.750167191028595, 0.0, 0.0, 0.0, 0.2509709596633911, 0.06878246366977692, 0.0, 0.08471327275037766, 0.0, 0.029248788952827454, 0.0, 0.010609962977468967, 0.0, 0.10604821145534515, 0.0, 0.035241492092609406, 0.016759587451815605, 0.20442992448806763]"
1111,"[0.11154487729072571, 0.0, 0.030690161511301994, 0.09213346242904663, 0.0, 0.011874622665345669, 0.25634562969207764, 0.0, 0.0, 0.07529347389936447, 0.3696049749851227, 0.031759295612573624, 0.0, 0.4777142405509949, 0.0, 0.0, 0.0, 0.11615892499685287, 0.0, 0.0]"
1121,"[0.0, 0.0, 0.023188143968582153, 0.24345079064369202, 0.0, 0.3122801184654236, 0.04487260803580284, 0.0, 0.0, 0.0, 0.3925079107284546, 0.2655188739299774, 0.2952955365180969, 0.496086061000824, 0.0, 0.0, 0.0, 0.05515383183956146, 0.36598941683769226, 0.14632421731948853]"
1131,"[0.0, 0.0, 0.22709418833255768, 0.0697966143488884, 0.0, 7.176658255048096e-05, 0.02191958948969841, 0.1407301276922226, 0.18515276908874512, 0.044677767902612686, 0.1968037486076355, 0.15939012169837952, 0.0797853022813797, 0.02795499563217163, 0.0, 0.3704909384250641, 0.0, 0.0, 0.7019633054733276, 0.05489477515220642]"
1141,"[0.0, 0.0, 0.09908890724182129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2915048897266388, 0.0, 0.0, 7.37429509172216e-05, 0.0, 0.0, 0.0, 0.22631993889808655, 0.0, 0.0]"
1151,"[0.019458306953310966, 0.0, 0.024407634511590004, 0.4260258078575134, 0.0, 0.31868043541908264, 0.4793170690536499, 0.0, 0.0, 0.0, 0.3257914185523987, 0.06660345941781998, 0.0, 0.5528372526168823, 0.0, 0.0, 0.0, 0.15494556725025177, 0.0, 0.14137573540210724]"
1161,"[0.0, 0.0, 0.9286175966262817, 0.010530485771596432, 0.0, 0.005756651982665062, 0.05678291618824005, 0.0, 0.003127516945824027, 0.0, 0.08901739865541458, 0.0, 0.0, 0.024024901911616325, 0.0224312711507082, 0.38473495841026306, 0.006715539377182722, 0.009542373940348625, 0.0, 0.0]"
1171,"[0.0, 0.0, 0.0, 0.1325845867395401, 0.0, 0.23135817050933838, 0.0024882620200514793, 0.0, 0.0, 0.0, 0.5344749093055725, 0.2205342799425125, 0.1413862407207489, 0.020325258374214172, 0.0, 0.03183142840862274, 0.0, 0.10664864629507065, 0.30468231439590454, 0.0]"
1181,"[0.0, 0.0, 0.022706372663378716, 0.0, 0.11793813854455948, 0.15152496099472046, 0.0, 0.0, 0.2814452350139618, 0.0, 0.17428025603294373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.647139310836792, 0.0]"
1191,"[0.0, 0.0, 0.06402924656867981, 0.2896469831466675, 0.1166180670261383, 0.0, 0.0, 0.05207402631640434, 0.0, 0.0, 0.449513703584671, 0.0, 0.10602327436208725, 0.0, 0.0, 0.0, 0.0, 0.304082453250885, 0.07650511711835861, 0.0]"
1201,"[0.0, 0.0, 0.3278323709964752, 0.0, 0.0, 0.0, 0.07554027438163757, 0.0, 0.26794344186782837, 0.0, 0.0, 0.0, 0.012317588552832603, 0.0, 0.004225453361868858, 0.3981577157974243, 0.00626574270427227, 0.0, 0.16903267800807953, 0.018197812139987946]"
1211,"[0.0, 0.0, 0.09918902814388275, 0.0, 0.0, 0.0, 0.0692966878414154, 0.0, 0.0, 0.06205764040350914, 0.1354295313358307, 0.04938703775405884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01550003420561552, 0.0]"
1221,"[0.0, 0.0032015626784414053, 0.4188046157360077, 0.0, 0.0, 0.0, 0.0, 0.13106925785541534, 0.17470680177211761, 0.0302787646651268, 0.1455170065164566, 0.09403003752231598, 0.0, 0.010760921984910965, 0.6967365145683289, 0.030147526413202286, 0.0, 0.0, 0.2381325364112854, 0.0]"
1231,"[0.0, 0.05704362317919731, 0.21898753941059113, 0.0, 0.023414907976984978, 0.0, 0.05315377935767174, 0.2521914541721344, 0.08578713983297348, 0.09911682456731796, 0.005608340259641409, 0.0, 0.0, 0.0, 0.0, 0.08432748168706894, 0.0, 0.7942840456962585, 0.0, 0.32281142473220825]"
1241,"[0.0, 0.0, 0.05457809194922447, 0.7110797166824341, 0.0, 0.0, 0.0, 0.19979962706565857, 0.0, 0.0, 0.4844698905944824, 0.13245922327041626, 0.1403343677520752, 0.0, 0.0, 0.0, 0.0, 0.21231132745742798, 0.1258428990840912, 0.0]"
1251,"[0.0, 0.0, 0.050690628588199615, 0.0, 0.0, 0.0, 0.22520263493061066, 0.0, 0.0, 0.2201550304889679, 0.36075133085250854, 0.20661188662052155, 0.0, 0.4175671339035034, 0.0, 0.0, 0.0, 0.13740575313568115, 0.0, 0.0]"
1261,"[0.0, 0.030840924009680748, 0.0, 0.0, 0.0, 0.0, 0.021164558827877045, 0.0, 0.0, 0.0, 0.24171672761440277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14770133793354034, 0.05668611824512482]"
1271,"[0.0022044882643967867, 0.018088342621922493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056700967252254486, 0.0, 0.13565394282341003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1281,"[0.31814897060394287, 0.049368198961019516, 0.24179191887378693, 0.029795324429869652, 0.0006558974855579436, 0.0, 0.09306513518095016, 0.3456544578075409, 0.41747626662254333, 0.7014731764793396, 0.11781790107488632, 0.10287701338529587, 0.0, 0.0, 0.0, 0.18839506804943085, 0.0, 0.12456919252872467, 0.012965953908860683, 0.0]"
1291,"[0.0, 0.0, 0.1684977263212204, 0.0, 0.21779172122478485, 0.08277454972267151, 0.09440607577562332, 0.0, 0.9422054886817932, 0.012191563844680786, 0.20964489877223969, 0.16429829597473145, 0.0, 0.0, 0.0035049566067755222, 0.05144529044628143, 0.017204206436872482, 0.0, 0.18276739120483398, 0.0]"
1301,"[0.0, 0.0, 0.4592879116535187, 0.0, 0.0, 0.0, 0.0, 0.10408709198236465, 0.0, 0.0, 0.3698507249355316, 0.7393865585327148, 0.0, 0.0, 0.0, 0.025561926886439323, 0.0, 0.037980012595653534, 0.009795011021196842, 0.0]"
1311,"[0.0, 0.0, 0.13118089735507965, 0.0, 0.0, 0.0, 0.7615430951118469, 0.0, 0.04819192737340927, 0.0, 0.029555823653936386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1321,"[0.0, 0.0, 0.06375931948423386, 0.6499509215354919, 0.11647489666938782, 0.0, 0.0, 0.359218567609787, 0.0, 0.0, 0.3566820025444031, 0.0, 0.09625811874866486, 0.0, 0.0, 0.0, 0.0, 0.2479444295167923, 0.1702803075313568, 0.0]"
1331,"[0.0, 0.2249992936849594, 0.019872520118951797, 0.0, 0.0, 0.0, 0.013876140117645264, 0.0, 0.0, 0.0, 0.08565355837345123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1612732708454132, 0.00769427977502346]"
1341,"[0.012632271274924278, 0.0, 0.015458133071660995, 0.4801759123802185, 0.017420809715986252, 0.11354508996009827, 0.044730670750141144, 0.02230215072631836, 0.2193310558795929, 0.0, 0.44048237800598145, 0.16850358247756958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09707652032375336, 0.000464310054667294, 0.0]"
1351,"[0.0, 0.0, 0.46833765506744385, 0.0, 0.0, 0.04755377769470215, 0.006734637077897787, 0.0, 0.014159255661070347, 0.08435394614934921, 0.09851342439651489, 0.04538203403353691, 0.0, 0.03954431787133217, 0.0, 0.06433208286762238, 0.0, 0.0, 0.16725780069828033, 0.0]"
1361,"[0.0, 0.0, 0.34416601061820984, 0.0, 0.0, 0.0, 0.0, 0.0438549779355526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05565834045410156, 0.0, 0.21962101757526398, 0.0, 0.0]"
1371,"[0.0, 0.0, 0.47734805941581726, 0.0, 0.0, 0.0, 0.059550896286964417, 0.3062901496887207, 0.13424645364284515, 0.6848508715629578, 0.11197736114263535, 0.12239128351211548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1381,"[0.0, 0.048051971942186356, 0.0, 0.0, 0.0, 0.048169173300266266, 0.0, 0.0, 0.3460797071456909, 0.0, 0.25132325291633606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32692089676856995, 0.0]"
1391,"[0.12175735831260681, 0.0888412669301033, 0.28812921047210693, 0.0, 0.0, 0.0, 0.08519540727138519, 0.024684714153409004, 0.3799586594104767, 0.7881224155426025, 0.14931032061576843, 0.2111179381608963, 0.0, 0.0, 0.0, 0.1576879620552063, 0.0, 0.012994617223739624, 0.0, 0.0]"
1401,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.302688330411911, 0.0, 0.0, 0.0, 0.22243942320346832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11359066516160965, 0.0]"
1411,"[0.0, 0.0, 0.01893254555761814, 0.0, 0.0, 0.0, 0.0, 0.13592159748077393, 0.11094880104064941, 0.0, 0.3929535746574402, 0.0, 0.0, 0.013900070451200008, 0.0, 0.0, 0.0, 0.0, 0.05511562526226044, 0.0]"
1421,"[0.0, 0.0, 0.0, 0.0, 0.19298529624938965, 0.267758846282959, 0.0, 0.0, 0.0, 0.0, 0.4378500282764435, 0.027947988361120224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15597538650035858, 0.007026659790426493]"
1431,"[0.0, 0.0, 0.14539246261119843, 0.0, 0.0, 0.0, 0.22567732632160187, 0.0, 0.09159845113754272, 0.09652512520551682, 0.2935122549533844, 0.2547428607940674, 0.0, 0.4326261878013611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06800772994756699]"
1441,"[0.0, 0.0, 0.4266023337841034, 0.0, 0.0, 0.0, 0.0, 0.5637191534042358, 0.0, 0.0, 0.09394779801368713, 0.0, 0.0, 0.0, 0.0, 0.024430282413959503, 0.0, 0.0, 0.17959725856781006, 0.0]"
1451,"[0.0, 0.003779520746320486, 0.06064381077885628, 0.0, 0.0, 0.0, 0.0, 0.061088770627975464, 0.0, 0.0, 0.032950509339571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027238590642809868, 0.0]"
1461,"[0.0, 0.05475792661309242, 0.0, 0.0, 0.31119975447654724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.377144455909729, 0.0, 0.0, 0.0, 0.10192473232746124, 0.0, 0.0, 0.1324227750301361, 0.3396243155002594, 0.030366947874426842]"
1471,"[0.0, 0.0, 0.0, 0.029690314084291458, 0.0, 0.0, 0.2936845123767853, 0.0, 0.0, 0.0, 0.1555434763431549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1481,"[0.0, 0.01207512803375721, 0.0, 0.0, 0.03581962361931801, 0.0, 0.0, 0.02844288758933544, 0.0, 0.0, 0.1386813372373581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08765075355768204, 0.0]"
1491,"[0.0, 0.0, 0.1530146449804306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14487147331237793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004456717055290937, 0.2743261158466339, 0.0]"
1501,"[0.0, 0.0, 0.4642201066017151, 0.0, 0.0, 0.0, 0.0, 0.011181703768670559, 0.0025121672078967094, 0.011190679855644703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0513080395758152, 0.0]"
1511,"[0.0, 0.045142412185668945, 0.38165560364723206, 0.0, 0.0, 0.0, 0.15150868892669678, 0.0, 0.0, 0.08788836002349854, 0.06698103994131088, 0.06298539787530899, 0.0, 0.0745556503534317, 0.0, 0.0, 0.06802545487880707, 0.262938916683197, 0.0, 0.0]"
1521,"[0.0, 0.0, 0.24139125645160675, 0.0, 0.0, 0.0, 0.08102379739284515, 0.06833318620920181, 0.11174468696117401, 0.0, 0.23960407078266144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
