movie_id,movie_title,movie_genres,poster_url
3686,Flatliners (1990),16,https://image.tmdb.org/t/p/w500/wda3j7p7YHXKpFIlSzoTCtP7myF.jpg
2683,Austin Powers: The Spy Who Shagged Me (1999),4,https://image.tmdb.org/t/p/w500/wqcE8EAmVl5j3mLuIrHFG7RmQyg.jpg
3709,Sleepwalkers (1992),10,https://image.tmdb.org/t/p/w500/iXApETi7aTxG9IPqxMRLeFxgJnC.jpg
1287,Ben-Hur (1959),"0, 1, 7",https://image.tmdb.org/t/p/w500/c9CoGrBA5yw8A7YBMz0hGzfzpNq.jpg
852,Tin Cup (1996),"4, 14",https://image.tmdb.org/t/p/w500/rB7OvMmjcBFoogleORaUqrRgp8g.jpg
3066,Tora! Tora! Tora! (1970),18,https://image.tmdb.org/t/p/w500/5DUBmStl9ORMkfM7sfhXNSQzK29.jpg
225,Disclosure (1994),"7, 16",https://image.tmdb.org/t/p/w500/dnA4QkIZZCF9wRtF8HHxWwUXVMf.jpg
1196,Star Wars: Episode V - The Empire Strikes Back (1980),"0, 1, 7, 15, 18",https://image.tmdb.org/t/p/w500/9ldJDAUVPpFyodHdE6i7HaCoeGx.jpg
1023,Winnie the Pooh and the Blustery Day (1968),"2, 3",https://image.tmdb.org/t/p/w500/5kNFx8GW0zgtLDkhfNBOMMVmJTX.jpg
3157,Stuart Little (1999),"3, 4",https://image.tmdb.org/t/p/w500/362lcwTJlNyAhitTlp2UraECISR.jpg
2581,Never Been Kissed (1999),"4, 14",https://image.tmdb.org/t/p/w500/6BngDhDNfbBjhVFWDT2yMve32vi.jpg
3203,Dead Calm (1989),16,https://image.tmdb.org/t/p/w500/hXpav86ZX5N1YIfVfVtzuZLNrjW.jpg
165,Die Hard: With a Vengeance (1995),"0, 16",https://image.tmdb.org/t/p/w500/amwo4CjYKynZ2yKvKMxoiRSsaE1.jpg
1208,Apocalypse Now (1979),"7, 18",https://image.tmdb.org/t/p/w500/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg
3326,What Planet Are You From? (2000),"4, 15",https://image.tmdb.org/t/p/w500/2VtgMZPj3uDLz0zOQqZ74SUZGK4.jpg
681,Clean Slate (Coup de Torchon) (1981),5,https://image.tmdb.org/t/p/w500/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg
2915,Risky Business (1983),4,https://image.tmdb.org/t/p/w500/xCt8O9Vcy4gkwBxR0XedcqynroN.jpg
2377,Lifeforce (1985),"10, 15",https://image.tmdb.org/t/p/w500/953hMDf9G2ZRIEs97M6iFIYWtWF.jpg
804,She's the One (1996),"4, 14",https://image.tmdb.org/t/p/w500/ptc6vmdmRoyBgOxTygp6cndILaU.jpg
3007,American Movie (1999),6,https://image.tmdb.org/t/p/w500/y8dJgWr1HeW0RRxwANDWvgIXdsF.jpg
1226,"Quiet Man, The (1952)","4, 14",https://image.tmdb.org/t/p/w500/u3B1hVKHE56yBRoxF3Nk9uxHdYN.jpg
2567,EDtv (1999),4,https://image.tmdb.org/t/p/w500/xnnjoMONNamGU6ZX6acbcxyOKv1.jpg
1960,"Last Emperor, The (1987)","7, 18",https://image.tmdb.org/t/p/w500/aQP33BMBuRrDQwOTSdTVHvmOVnv.jpg
1251,8 1/2 (1963),7,https://image.tmdb.org/t/p/w500/s7ZFiyO0AaKH6KkF18oRO8Ma9rx.jpg
2324,Life Is Beautiful (La Vita è bella) (1997),"4, 7",https://image.tmdb.org/t/p/w500/74hLDKjD5aGYOotO6esUVaeISa2.jpg
2130,Atlantic City (1980),"5, 7, 14",https://image.tmdb.org/t/p/w500/maei87BG3mICexJdH2iAVENKvSk.jpg
3034,Robin Hood (1973),"2, 3",https://image.tmdb.org/t/p/w500/9NS5QGOfck24yL3bZqWeW06PgPC.jpg
1518,Breakdown (1997),"0, 16",https://image.tmdb.org/t/p/w500/h6POHvMnoqBVpAFQXCMBoTjru9.jpg
1234,"Sting, The (1973)","4, 5",https://image.tmdb.org/t/p/w500/wqQFslMnLKI42EEJAfWn5lFc53u.jpg
3793,X-Men (2000),"0, 15",https://image.tmdb.org/t/p/w500/vF02RqXLgtmpJM5CRLSuvN3fVHi.jpg
1625,"Game, The (1997)","13, 16",https://image.tmdb.org/t/p/w500/78yTLvtsMntVN1cLfzBuZj870pe.jpg
327,Tank Girl (1995),"0, 4, 12, 15",https://image.tmdb.org/t/p/w500/qohdY3BcJ98sFneOUAWp0FmH4Z6.jpg
140,Up Close and Personal (1996),"7, 14",https://image.tmdb.org/t/p/w500/9ZmtJB7j5U9XlBNyoO0gOyW9RF0.jpg
1371,Star Trek: The Motion Picture (1979),"0, 1, 15",https://image.tmdb.org/t/p/w500/wfiAfNwH6CMKxz4vRaW8CPTabtk.jpg
2000,Lethal Weapon (1987),"0, 4, 5, 7",https://image.tmdb.org/t/p/w500/fTq4ThIP3pQTYR9eDepsbDHqdcs.jpg
833,High School High (1996),4,https://image.tmdb.org/t/p/w500/lRpHnkaVTktuuR3TJF7oc1wa0Vr.jpg
3547,Prick Up Your Ears (1987),7,https://image.tmdb.org/t/p/w500/yLrWxmqPqAQFjyefJtYjoaDxGpi.jpg
3101,Fatal Attraction (1987),16,https://image.tmdb.org/t/p/w500/vjB9XwJKnYqFKKjhWcE6WpAf5Ki.jpg
3808,Two Women (La Ciociara) (1961),"7, 18",https://image.tmdb.org/t/p/w500/biWDAUQD58enMEcyO2BqIVSycF4.jpg
62,Mr. Holland's Opus (1995),7,https://image.tmdb.org/t/p/w500/jYEKdpVvRV3KdyHMUVYyg0KTVSY.jpg
1249,Nikita (La Femme Nikita) (1990),16,https://image.tmdb.org/t/p/w500/1ulQDewUG4KKHOhpXdGKm3GdLFq.jpg
3068,"Verdict, The (1982)",7,https://image.tmdb.org/t/p/w500/cAbKxBleD50LgFXmxgK8EDi5vBd.jpg
880,"Island of Dr. Moreau, The (1996)","15, 16",https://image.tmdb.org/t/p/w500/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg
2935,"Lady Eve, The (1941)","4, 14",https://image.tmdb.org/t/p/w500/lJYD3CMgKtv12hazSHc7xt3i2uq.jpg
3436,Dying Young (1991),"7, 14",https://image.tmdb.org/t/p/w500/nLVV8TETjCxWQmIip6t3HO1znVJ.jpg
1779,Sphere (1998),"1, 15, 16",https://image.tmdb.org/t/p/w500/5IMr0L4BoONvN5i9kyVd0zGww3L.jpg
1495,Turbo: A Power Rangers Movie (1997),"0, 1, 3",https://image.tmdb.org/t/p/w500/4mau5EXQoKUTiS5wx3Wocwrh5hG.jpg
2148,House (1986),"4, 10",https://image.tmdb.org/t/p/w500/ysIPmxLVYYvTUaOwEsLjF7nEf4C.jpg
741,Ghost in the Shell (Kokaku kidotai) (1995),"2, 15",https://image.tmdb.org/t/p/w500/9gC88zYUBARRSThcG93MvW14sqx.jpg
2020,Dangerous Liaisons (1988),"7, 14",https://image.tmdb.org/t/p/w500/opTwqTgREzvP67ERVrqt0ApXbeV.jpg
2605,Entrapment (1999),"5, 16",https://image.tmdb.org/t/p/w500/onEHQY4M22CluNfocJRGsVg0dK6.jpg
455,Free Willy (1993),"1, 3, 7",https://image.tmdb.org/t/p/w500/1WLTjNznfvr3bkHf4p9PR4ctBKK.jpg
2976,Bringing Out the Dead (1999),"7, 10",https://image.tmdb.org/t/p/w500/gE2Q8mL0m0EA6HakRyc92uzSPJn.jpg
801,Harriet the Spy (1996),"3, 4",https://image.tmdb.org/t/p/w500/zEQp6YCUdadJJmF3PE38N6a52wd.jpg
1046,Beautiful Thing (1996),"7, 14",https://image.tmdb.org/t/p/w500/Jwhonh2EzmjuLwlvXK12Nh2wcG.jpg
208,Waterworld (1995),"0, 1",https://image.tmdb.org/t/p/w500/pBjf3xzi6kClzWXiKMclMUX7dOP.jpg
3082,"World Is Not Enough, The (1999)","0, 16",https://image.tmdb.org/t/p/w500/wCb2msgoZPK01WIqry24M4xsM73.jpg
3440,Teenage Mutant Ninja Turtles III (1993),"0, 3, 8",https://image.tmdb.org/t/p/w500/8BjWR2v03JdBuLYKmNwNeB6qFme.jpg
1119,Drunks (1997),7,https://image.tmdb.org/t/p/w500/lY5E0rjsgzlxUyMtUZRlzwHqLTA.jpg
509,"Piano, The (1993)","7, 14",https://image.tmdb.org/t/p/w500/1BVofIiyDjv41Sn6WaKjXHft6RG.jpg
2245,Working Girl (1988),"4, 7",https://image.tmdb.org/t/p/w500/jKgZVDZRGiOC71It9vgzZtmmHDb.jpg
3927,Fantastic Voyage (1966),"1, 15",https://image.tmdb.org/t/p/w500/wNi1ZdAqor6DMoyMVTaUZfQodAQ.jpg
466,Hot Shots! Part Deux (1993),"0, 4, 18",https://image.tmdb.org/t/p/w500/zh9EGK970GHo10ETclWBOjZVUOK.jpg
277,Miracle on 34th Street (1994),7,https://image.tmdb.org/t/p/w500/ldY9TlE5kwQNUrcDoGB8Jufuswy.jpg
2278,Ronin (1998),"0, 5, 16",https://image.tmdb.org/t/p/w500/AirrhRJjHwytOV0pdLu7YZ4DEyr.jpg
3928,Abbott and Costello Meet Frankenstein (1948),"4, 10",https://image.tmdb.org/t/p/w500/ectRcq1y6EAmz2i72SCRHI6qUK2.jpg
1526,Fathers' Day (1997),4,https://image.tmdb.org/t/p/w500/834wRxQRbbctFupf8AES7CCeTSM.jpg
2535,Earthquake (1974),0,https://image.tmdb.org/t/p/w500/6hJorsInxNpj1dIekh6dK6Kh9S6.jpg
317,"Santa Clause, The (1994)","3, 4, 8",https://image.tmdb.org/t/p/w500/2aGtjBH3birXp5KvZgwr1fLZXsi.jpg
2252,Hero (1992),"4, 7",https://image.tmdb.org/t/p/w500/uJSDj8S0Fes1yhvxyomCQ1BmbtR.jpg
3791,Footloose (1984),7,https://image.tmdb.org/t/p/w500/eAqxnEZVHSOTftUlTyNiRXhkWSI.jpg
2656,Tarantula (1955),"10, 15",https://image.tmdb.org/t/p/w500/gPjlVSys2CJP1aQKXnhj4kKDxrB.jpg
1916,Buffalo 66 (1998),"0, 4, 7",https://image.tmdb.org/t/p/w500/fxzXFzbSGNA52NHQCMqQiwzMIQw.jpg
1383,Adrenalin: Fear the Rush (1996),"0, 15",https://image.tmdb.org/t/p/w500/azeZdo0MfO3ZcDa0GzgAC7zVP5m.jpg
1733,Afterglow (1997),"7, 14",https://image.tmdb.org/t/p/w500/yH8gC6EKmzUsetyjru1lEgRn7W9.jpg
2881,Double Jeopardy (1999),"0, 16",https://image.tmdb.org/t/p/w500/dPd9QvEeMQpgHO6iLB1LqALTZl.jpg
861,Supercop (1992),"0, 16",https://image.tmdb.org/t/p/w500/wYGXe2BRIyNX2z7Y6UdQoiw8yfk.jpg
415,Another Stakeout (1993),"4, 16",https://image.tmdb.org/t/p/w500/hBItFUmCrRS1mel0TM69ymBD79k.jpg
3156,Bicentennial Man (1999),"4, 7, 15",https://image.tmdb.org/t/p/w500/wrs23eO0VEWwOQpXoOasMnlW9Y4.jpg
1544,"Lost World: Jurassic Park, The (1997)","0, 1, 15, 16",https://image.tmdb.org/t/p/w500/jElpCJkSaRPYwIMwZY28gOKV7BK.jpg
949,East of Eden (1955),7,https://image.tmdb.org/t/p/w500/yrBEpSxuPpDZQO2vg1MIWEAkQTX.jpg
1003,Extreme Measures (1996),"7, 16",https://image.tmdb.org/t/p/w500/uowP2Nw2mLpQni1vtbUb1LUSiP0.jpg
29,"City of Lost Children, The (1995)","1, 15",https://image.tmdb.org/t/p/w500/whwT3Q9JxbAYzEc3t7uYYcCbTMf.jpg
431,Carlito's Way (1993),"5, 7",https://image.tmdb.org/t/p/w500/g6D7mjQtndu768cusGmoEQY9fTB.jpg
2366,King Kong (1933),"0, 1, 10",https://image.tmdb.org/t/p/w500/paYKhEwUaxKA05vmOfU7FlleTln.jpg
1649,"Fast, Cheap & Out of Control (1997)",6,https://image.tmdb.org/t/p/w500/8uXV6w3ZQUtefqjCgxXswCwPSjk.jpg
2070,Tender Mercies (1983),7,https://image.tmdb.org/t/p/w500/fBP6uK0K4EnV8dtt4SJQrMdX0wb.jpg
830,"First Wives Club, The (1996)",4,https://image.tmdb.org/t/p/w500/2ApifgYnfdJUSmCKzTBrWOYYWsn.jpg
866,Bound (1996),"5, 7, 14, 16",https://image.tmdb.org/t/p/w500/3qxA0avnx9CEgrUdDStT4CZmgqE.jpg
2866,"Buddy Holly Story, The (1978)",7,https://image.tmdb.org/t/p/w500/5snXyPLAzgTGfWctJAjC5pO3jun.jpg
778,Trainspotting (1996),7,https://image.tmdb.org/t/p/w500/1jUC02qsqS2NxBMFarbIhcQtazV.jpg
1084,Bonnie and Clyde (1967),"5, 7",https://image.tmdb.org/t/p/w500/9fx3l6HJuK2gs4dTvmhOma3yMMR.jpg
899,Singin' in the Rain (1952),"12, 14",https://image.tmdb.org/t/p/w500/w03EiJVHP8Un77boQeE7hg9DVdU.jpg
1185,My Left Foot (1989),7,https://image.tmdb.org/t/p/w500/GRAAl0bMQFoFIjV3aunc5jsM5u.jpg
3461,Lord of the Flies (1963),"1, 7, 16",https://image.tmdb.org/t/p/w500/xhxWsFgBYyDfRWfOhM1OrV88QDJ.jpg
1562,Batman & Robin (1997),"0, 1, 5",https://image.tmdb.org/t/p/w500/cGRDufDDSrFrv7VI4YnmWnslne0.jpg
2411,Rocky IV (1985),"0, 7",https://image.tmdb.org/t/p/w500/2MHUit4H6OK5adcOjnCN6suCKOl.jpg
1230,Annie Hall (1977),"4, 14",https://image.tmdb.org/t/p/w500/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg
1260,M (1931),"5, 9, 16",https://image.tmdb.org/t/p/w500/rESIobLEipch59C8Qr0tRXufHYX.jpg
3675,White Christmas (1954),12,https://image.tmdb.org/t/p/w500/2ZzFQiXQg287WK1xNuiMYXstscj.jpg
3942,Sorority House Massacre II (1990),10,https://image.tmdb.org/t/p/w500/8x7CFIX8Xhbl4YfvnB3gGNH4RJJ.jpg
24,Powder (1995),"7, 15",https://image.tmdb.org/t/p/w500/kImKATjY4EsK5MDgrmpJdGbQEbq.jpg
3362,Dog Day Afternoon (1975),"4, 5, 7",https://image.tmdb.org/t/p/w500/mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg
3477,Empire Records (1995),"4, 7",https://image.tmdb.org/t/p/w500/gQu0jeUNqVYICSHHJwT9k4Rcxz7.jpg
1973,Freddy's Dead: The Final Nightmare (1991),10,https://image.tmdb.org/t/p/w500/doyiGwpxbBs4G2og9G8gV7ZKoih.jpg
1282,Fantasia (1940),"2, 3, 12",https://image.tmdb.org/t/p/w500/5m9njnidjR0syG2gpVPVgcEMB2X.jpg
1299,"Killing Fields, The (1984)","7, 18",https://image.tmdb.org/t/p/w500/cX6Bv7natnZwQjsV9bLL8mmWjkS.jpg
673,Space Jam (1996),"1, 2, 3, 4, 8",https://image.tmdb.org/t/p/w500/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg
3546,What Ever Happened to Baby Jane? (1962),"7, 16",https://image.tmdb.org/t/p/w500/msGYzyWwtjAaA3DScdgmvJ5MReG.jpg
2690,"Ideal Husband, An (1999)",4,https://image.tmdb.org/t/p/w500/Aac3Kw7qAszSotkTNle4bvu3uuH.jpg
3028,"Taming of the Shrew, The (1967)",4,https://image.tmdb.org/t/p/w500/rIdH9Tmvl6Y2mgS0eYdcpYKxEFg.jpg
2467,"Name of the Rose, The (1986)",13,
2987,Who Framed Roger Rabbit? (1988),"1, 2, 9",https://image.tmdb.org/t/p/w500/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg
1661,Switchback (1997),16,https://image.tmdb.org/t/p/w500/3v4nX475G97Vd8XCapTKQ7NTqMs.jpg
3016,Creepshow (1982),10,https://image.tmdb.org/t/p/w500/4SoyTCEpsgLjX6yAyMsx3AsAyRQ.jpg
3196,Stalag 17 (1953),"7, 18",https://image.tmdb.org/t/p/w500/lfve9FDKjT7JPbWI9NCs5340F79.jpg
2724,Runaway Bride (1999),"4, 14",https://image.tmdb.org/t/p/w500/wzivR0yWJStVdhcl0A5rQvVdTQ7.jpg
3045,Peter's Friends (1992),"4, 7",https://image.tmdb.org/t/p/w500/5HbfD84cSVKFL8Qz1oi0o7R6C1m.jpg
378,Speechless (1994),"4, 14",https://image.tmdb.org/t/p/w500/bremBHwg2cAvFIGIRwlRtPMkgfL.jpg
2327,Tales from the Darkside: The Movie (1990),10,https://image.tmdb.org/t/p/w500/5q8WK4gW45Knxhpb29IVOCbbfI7.jpg
2917,Body Heat (1981),"5, 16",https://image.tmdb.org/t/p/w500/5LipPcaW1J9IjAP7TOTesw8OcMS.jpg
1342,Candyman (1992),10,https://image.tmdb.org/t/p/w500/qeV15PpR8jFJA9TF9JPXIoqEgp1.jpg
1380,Grease (1978),"4, 12, 14",https://image.tmdb.org/t/p/w500/czVhhAaSBFpakur7U8pOIDV9NUG.jpg
3354,Mission to Mars (2000),15,https://image.tmdb.org/t/p/w500/beDWEWxgFlt1UWvf2al9cjDol2i.jpg
1272,Patton (1970),"7, 18",https://image.tmdb.org/t/p/w500/rLM7jIEPTjj4CF7F1IrzzNjLUCu.jpg
2015,"Absent Minded Professor, The (1961)","3, 4, 8",https://image.tmdb.org/t/p/w500/gCnuDDqoyaBdeeItQ4BjKtYpzF6.jpg
3108,"Fisher King, The (1991)","4, 7, 14",https://image.tmdb.org/t/p/w500/hwIYw22HmAUMobV4zsX69MgfVUz.jpg
2528,Logan's Run (1976),"0, 1, 15",https://image.tmdb.org/t/p/w500/v3ILN8ROPcrNRJ8S7GH24JyihH8.jpg
1162,"Ruling Class, The (1972)",4,https://image.tmdb.org/t/p/w500/29EZjwr3jDFWtdj9Lpq2BtCvKga.jpg
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),"0, 3, 8",https://image.tmdb.org/t/p/w500/n1PPZxrm9ZEs4iss0OOLcRMg5IS.jpg
2520,Airport (1970),7,https://image.tmdb.org/t/p/w500/nAdsLAtPUEXqBEHeLnXBLCLleot.jpg
3552,Caddyshack (1980),4,https://image.tmdb.org/t/p/w500/lXnNz7zOXCsftMDVoU3VSo0Eioi.jpg
2141,"American Tail, An (1986)","2, 3, 4",https://image.tmdb.org/t/p/w500/k4aLupAkHWwHiEDwvqsZFAnUYF.jpg
2150,"Gods Must Be Crazy, The (1980)",4,https://image.tmdb.org/t/p/w500/bULIYu1m6h9aJfV3Odz6k1DbZzc.jpg
207,"Walk in the Clouds, A (1995)","7, 14",https://image.tmdb.org/t/p/w500/xencQzZnUWDRAOUydjf9PWet8Ae.jpg
58,"Postino, Il (The Postman) (1994)","7, 14",https://image.tmdb.org/t/p/w500/cUaCpjVDefYShKyLmkcDsiPaBHn.jpg
72,Kicking and Screaming (1995),"4, 7",https://image.tmdb.org/t/p/w500/ynAtSpTou7snNOq32djzILw9VCA.jpg
93,Vampire in Brooklyn (1995),"4, 14",https://image.tmdb.org/t/p/w500/fodPA5x3REtOwColG17CucreZqM.jpg
3654,"Guns of Navarone, The (1961)","0, 7, 18",https://image.tmdb.org/t/p/w500/j6VSFnm20GlkUi8yb7hM5Qfc1fA.jpg
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)","4, 14",https://image.tmdb.org/t/p/w500/dnatrgiXFf6BLfb2IKHVmg9tCi7.jpg
2626,Edge of Seventeen (1998),"4, 7, 14",https://image.tmdb.org/t/p/w500/qsyG50KDdfxPZxVSLrNmlwWBgWm.jpg
2722,Deep Blue Sea (1999),"0, 15, 16",https://image.tmdb.org/t/p/w500/fyn0zyCI4kIlbDoHH0Hzv09hDC5.jpg
951,His Girl Friday (1940),4,https://image.tmdb.org/t/p/w500/lu86Y9zTPH3neCiUzLzHCEFHf7f.jpg
1440,Amos & Andrew (1993),4,https://image.tmdb.org/t/p/w500/IdhtO8iqvmyEJtcjThthZPOiaV.jpg
2118,"Dead Zone, The (1983)","10, 16",https://image.tmdb.org/t/p/w500/hN8w1ftoH7yyfwgE9VBdGRkipbZ.jpg
2719,"Haunting, The (1999)","10, 16",https://image.tmdb.org/t/p/w500/r6BO6V2Lrh6GvGm9qSf481DUIlR.jpg
517,Rising Sun (1993),"0, 7, 13",https://image.tmdb.org/t/p/w500/nstOSqjuutx0nbDBom24dGwMTbD.jpg
2386,Jerry Springer: Ringmaster (1998),7,https://image.tmdb.org/t/p/w500/9QNqeKB4XodrvEiYewOTG9WEka5.jpg
1225,Amadeus (1984),7,https://image.tmdb.org/t/p/w500/1n5VUlCqgmVax1adxGZm8oCFaKc.jpg
3264,Buffy the Vampire Slayer (1992),"4, 10",https://image.tmdb.org/t/p/w500/tcF3S4UdFpuoZEWovMDq5AXazNF.jpg
1401,Ghosts of Mississippi (1996),7,https://image.tmdb.org/t/p/w500/gu81MbuLTPbw95xWuDuM7ddcCir.jpg
900,"American in Paris, An (1951)","12, 14",https://image.tmdb.org/t/p/w500/atUXvqMEbN4cutgrC3pbfXOap8E.jpg
1542,Brassed Off (1996),"4, 7, 14",https://image.tmdb.org/t/p/w500/q3NvEprPxGFrAAJ8AUsd0uZ4MET.jpg
905,It Happened One Night (1934),4,https://image.tmdb.org/t/p/w500/2PNUGWAflH6UUumas0POMmokHlc.jpg
1372,Star Trek VI: The Undiscovered Country (1991),"0, 1, 15",https://image.tmdb.org/t/p/w500/tvTOJD7Gz668GLy2nNdLRQvpPsv.jpg
1427,Turbulence (1997),16,https://image.tmdb.org/t/p/w500/gnsxWkxWHPXMOAzXvS7aKMSKP0N.jpg
594,Snow White and the Seven Dwarfs (1937),"2, 3, 12",https://image.tmdb.org/t/p/w500/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg
3253,Wayne's World (1992),4,https://image.tmdb.org/t/p/w500/j2PXBHjYxg1PLBl0YQ8Tiblnqdn.jpg
1461,Vegas Vacation (1997),4,https://image.tmdb.org/t/p/w500/jUOreo2AWDnPuRJsUp6T1i66tUe.jpg
3765,"Hot Spot, The (1990)","7, 14",https://image.tmdb.org/t/p/w500/320b0P6ogWiz7MuUs8f06rUNpTC.jpg
2267,Mortal Thoughts (1991),"13, 16",https://image.tmdb.org/t/p/w500/3Py7bFBsRjMVdOI5IlNSz6aa385.jpg
1024,"Three Caballeros, The (1945)","2, 3, 12",https://image.tmdb.org/t/p/w500/nMfScRxw9wVLoO7LiEjziFAKLSK.jpg
3152,"Last Picture Show, The (1971)",7,https://image.tmdb.org/t/p/w500/7NYePZc0lZrRomtmQsjOJMePTEb.jpg
1358,Sling Blade (1996),"7, 16",https://image.tmdb.org/t/p/w500/ivBIBd1LNaozcmytZUyE1yIXZms.jpg
3536,Keeping the Faith (2000),"4, 14",https://image.tmdb.org/t/p/w500/wlgTrGGpz9I6XH2HJn8JJl2nv0W.jpg
3844,Steel Magnolias (1989),7,https://image.tmdb.org/t/p/w500/7ExUSN9s9gX9bhVM17zDLEizano.jpg
2303,Nashville (1975),"7, 12",https://image.tmdb.org/t/p/w500/twl4ovyjb8muFKvZmcCDzPR0hy1.jpg
1261,Evil Dead II (Dead By Dawn) (1987),"0, 1, 4, 10",https://image.tmdb.org/t/p/w500/4zqCKJVHUolGs6C5AZwAZqLWixW.jpg
2359,Waking Ned Devine (1998),4,https://image.tmdb.org/t/p/w500/bsxiOOKC40HlhdIJYCUE2BkpJv0.jpg
440,Dave (1993),"4, 14",
3185,Snow Falling on Cedars (1999),7,https://image.tmdb.org/t/p/w500/h1CujbeKvwkR6LMr4jVuMM0C94X.jpg
1130,"Howling, The (1980)",10,https://image.tmdb.org/t/p/w500/mBN7f4djK5Pi1XRKlUicxgZatAC.jpg
349,Clear and Present Danger (1994),"0, 1, 16",https://image.tmdb.org/t/p/w500/6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg
2313,"Elephant Man, The (1980)",7,https://image.tmdb.org/t/p/w500/m5XdpHHG1ICWTPkEZrxXVvIKu9K.jpg
228,Destiny Turns on the Radio (1995),4,https://image.tmdb.org/t/p/w500/kd04IvuW1wvgGoB2HxSuFVIU9rU.jpg
1132,Manon of the Spring (Manon des sources) (1986),7,https://image.tmdb.org/t/p/w500/1qpu6Zc1PSDL3UbDNIZJ6YuhJDW.jpg
1227,Once Upon a Time in America (1984),"5, 7, 16",https://image.tmdb.org/t/p/w500/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg
190,Safe (1995),16,https://image.tmdb.org/t/p/w500/kOCpkoMUVae9UIf85gO71SyjLbW.jpg
346,Backbeat (1993),"7, 12",https://image.tmdb.org/t/p/w500/1BuFx7P8veAUUZDXqdMNhtdCUSM.jpg
2437,Wilde (1997),7,https://image.tmdb.org/t/p/w500/66ieZHIIOkeQAjAi4ekFpcCLozA.jpg
2390,Little Voice (1998),4,https://image.tmdb.org/t/p/w500/7VxdMxSa3BEAvGl5nLvsgpBwrZH.jpg
3505,No Way Out (1987),16,https://image.tmdb.org/t/p/w500/lW6IHrtaATxDKYVYoQGU5sh0OVm.jpg
1954,Rocky (1976),"0, 7",https://image.tmdb.org/t/p/w500/8kEun6U9hTddM7NEfLLCGQKU2Mp.jpg
257,Just Cause (1995),"13, 16",https://image.tmdb.org/t/p/w500/hbkS4UpgHcGhLlGy9YCX4WIJ4lu.jpg
2696,"Dinner Game, The (Le Dîner de cons) (1998)",4,https://image.tmdb.org/t/p/w500/jCOCdWIim6upzteYswh8BpcsKWg.jpg
3717,Gone in 60 Seconds (2000),"0, 5",https://image.tmdb.org/t/p/w500/qYyeAodAOe4nHuzkHdN35ValzLT.jpg
231,Dumb & Dumber (1994),4,https://image.tmdb.org/t/p/w500/cvEi0xV7TUkabJGuzulhvbMjrHi.jpg
3681,For a Few Dollars More (1965),19,https://image.tmdb.org/t/p/w500/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg
508,Philadelphia (1993),7,https://image.tmdb.org/t/p/w500/tFe5Yoo5zT495okA49bq1vPPkiV.jpg
2105,Tron (1982),"0, 1, 8, 15",https://image.tmdb.org/t/p/w500/zwSFEczP7AzqugAHHIX3zHniT0t.jpg
1274,Akira (1988),"1, 2, 15, 16",https://image.tmdb.org/t/p/w500/neZ0ykEsPqxamsX6o5QNUFILQrz.jpg
1873,"Misérables, Les (1998)",7,https://image.tmdb.org/t/p/w500/toQ6BJCiKVSnklpsma2GnJ6KKah.jpg
88,Black Sheep (1996),4,https://image.tmdb.org/t/p/w500/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg
1687,"Jackal, The (1997)","0, 16",https://image.tmdb.org/t/p/w500/vThgcb3JOj99yETg8WChuci4LV2.jpg
68,French Twist (Gazon maudit) (1995),"4, 14",https://image.tmdb.org/t/p/w500/xlLnHizshGBwMiNrnop2kg2nYzE.jpg
2739,"Color Purple, The (1985)",7,https://image.tmdb.org/t/p/w500/h5bqIxM8GO4TewJ0u6Rzkg58ssJ.jpg
3566,"Big Kahuna, The (2000)","4, 7",https://image.tmdb.org/t/p/w500/sMhWWdW6V3HXFanELFA1oHdvboS.jpg
3032,"Omega Man, The (1971)",15,https://image.tmdb.org/t/p/w500/qlt65C43HeoDm5K5gYBtT20OeA1.jpg
1296,"Room with a View, A (1986)","7, 14",https://image.tmdb.org/t/p/w500/6kxZUgIQu6t3m1SUXiJdWWQyVsB.jpg
1449,Waiting for Guffman (1996),4,https://image.tmdb.org/t/p/w500/zuArI6EBpV6mExrvfnyidoOtzdf.jpg
2088,Popeye (1980),"1, 4, 12",https://image.tmdb.org/t/p/w500/hCCp4pESgYY6uTFARYf4UYV1BdU.jpg
2106,Swing Kids (1993),"7, 18",https://image.tmdb.org/t/p/w500/o85xTgX5ByDewuYo5yOLIsP02CX.jpg
3263,White Men Can't Jump (1992),4,https://image.tmdb.org/t/p/w500/jnI05Z2Cm9ACEJo8FGen7tdHKLl.jpg
209,White Man's Burden (1995),7,https://image.tmdb.org/t/p/w500/5MPatVYJXPYEGrd9RQiwldBBQvJ.jpg
