id,features
3571,"[0.2135859578847885, 0.0, 0.01892467774450779, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3825226128101349, 0.396059513092041, 0.0, 0.44867411255836487, 0.04676829278469086, 0.14659731090068817, 0.0, 0.0, 0.1430780291557312]"
3581,"[0.0, 0.16231629252433777, 0.0, 0.31129029393196106, 0.47696688771247864, 0.4774388372898102, 0.0, 0.0, 0.0, 0.0, 0.008012678474187851, 0.0, 0.02600879780948162, 0.0, 0.2947026491165161, 0.0, 0.1705087572336197, 0.0, 0.020760346204042435, 0.0]"
3591,"[0.9618512392044067, 0.035802893340587616, 0.0, 0.08537434786558151, 0.0, 0.15591901540756226, 0.0, 0.0, 0.0, 0.10804904997348785, 0.040988270193338394, 0.07540717720985413, 0.0, 0.00312457955442369, 0.0, 0.0, 0.005277140531688929, 0.01516357809305191, 0.0, 0.0]"
3601,"[0.3184002637863159, 0.17724424600601196, 0.0, 0.0327804833650589, 0.06522097438573837, 0.0, 0.0, 0.06578490138053894, 0.0, 0.0, 0.0, 0.0, 0.02130793035030365, 0.3137493133544922, 0.025637850165367126, 0.0, 0.11319373548030853, 0.0, 0.0, 0.36310869455337524]"
3611,"[0.09238237142562866, 0.13257740437984467, 0.0, 0.0, 0.0, 0.0, 0.08431597799062729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03554641455411911, 0.0, 0.0977204442024231, 0.091326043009758, 0.3923267722129822, 0.5327205657958984, 0.0, 0.2647257149219513]"
3621,"[0.4301638603210449, 0.0, 0.03721015900373459, 0.021004928275942802, 0.05562425032258034, 0.10945975035429001, 0.0, 0.0, 0.06367834657430649, 0.0, 0.0, 0.0061437031254172325, 0.016287565231323242, 0.03808142989873886, 0.0, 0.031745973974466324, 0.20965197682380676, 0.6597903966903687, 0.0, 0.1646827757358551]"
3631,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3605724275112152, 0.0, 0.03902561590075493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010972573421895504, 0.0, 0.0, 0.0, 0.0, 0.0]"
3641,"[0.0, 0.37100982666015625, 0.04355277121067047, 0.0, 0.0, 0.0, 0.015351692214608192, 0.0, 0.05887279286980629, 0.01955448091030121, 0.0, 0.025845391675829887, 0.14761504530906677, 0.0, 0.018473926931619644, 0.05334363132715225, 0.7064939737319946, 0.4938838481903076, 0.0, 0.21916836500167847]"
3651,"[0.14525720477104187, 0.0, 0.0, 0.0, 0.0, 0.242651104927063, 0.0, 0.0, 0.0, 0.05578475072979927, 0.0, 0.07150798290967941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3661,"[0.45224443078041077, 0.0, 0.0, 0.0, 0.0, 0.07569549232721329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09026778489351273, 0.0, 0.0, 0.0, 0.18576417863368988, 0.0, 0.0, 0.08070209622383118]"
3671,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0760086253285408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020935455337166786, 0.0, 0.09128163754940033, 0.03708275780081749, 0.5507976412773132, 0.0, 0.0, 0.036246854811906815]"
3681,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15394598245620728, 0.0, 0.0, 0.0, 0.0, 0.0449720174074173, 0.0, 0.0, 0.0, 0.0, 0.07516922056674957, 0.0, 0.0, 0.03266827017068863]"
3691,"[0.055810071527957916, 0.002769184298813343, 0.01531878300011158, 0.0, 0.0, 0.0, 0.0, 0.014478020370006561, 0.0, 0.03450038284063339, 0.0, 0.003957819193601608, 0.0, 0.8734675645828247, 0.0, 0.0, 0.023570431396365166, 0.01153420377522707, 0.0, 0.0]"
3701,"[0.00027462103753350675, 0.0, 0.0, 0.3568728268146515, 0.45858436822891235, 0.4143194258213043, 0.0, 0.16401737928390503, 0.15506254136562347, 0.0, 0.0, 0.10706586390733719, 0.08242208510637283, 0.0, 0.0, 0.0, 0.13688886165618896, 0.0, 0.0, 0.0]"
3711,"[0.012132672592997551, 0.012102073058485985, 0.0, 0.012144973501563072, 0.0, 0.039215847849845886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08460795879364014, 0.071140356361866, 0.0, 0.0, 0.0920102521777153, 0.0, 0.0, 0.6127261519432068]"
3721,"[0.1307663768529892, 0.061034854501485825, 0.0, 0.0012669111602008343, 0.0, 0.4153425693511963, 0.007398142945021391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21873433887958527, 0.0, 0.0, 0.0, 0.6245824098587036, 0.0, 0.0, 0.0]"
3731,"[0.053886473178863525, 0.05117342993617058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12050382047891617, 0.0, 0.0, 0.0, 0.0, 0.12076466530561447, 0.047347161918878555, 0.13275764882564545, 0.4664800763130188, 0.11445645242929459, 0.0, 0.08111372590065002, 0.19367222487926483]"
3741,"[0.43485671281814575, 0.0, 0.0, 0.0, 0.12525004148483276, 0.10623010993003845, 0.0, 0.0, 0.1679585576057434, 0.021189797669649124, 0.0, 0.2473059594631195, 0.2416587769985199, 0.002027398906648159, 0.09750469028949738, 0.1815585345029831, 0.2975057363510132, 0.15426301956176758, 0.0, 0.0]"
3751,"[0.0, 0.07109446078538895, 0.0, 0.0, 0.04287847876548767, 0.0, 0.0, 0.011863023974001408, 0.029721474274992943, 0.0, 0.0, 0.0, 0.08764483034610748, 0.0, 0.5507481694221497, 0.06604207307100296, 0.25473451614379883, 0.0, 0.0, 0.0]"
3761,"[0.04961472377181053, 0.0, 0.0, 0.2775232791900635, 0.004799567628651857, 0.03757212683558464, 0.1326381117105484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35046568512916565, 0.04971462860703468, 0.06463269889354706, 0.11500725895166397, 0.14597588777542114, 0.16593565046787262, 0.0823703482747078, 0.3348524570465088]"
3771,"[0.0, 0.0, 0.0, 0.0, 0.1905525028705597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15563243627548218, 0.0, 0.09371871501207352, 0.1856713742017746, 0.5260866284370422, 0.0, 0.0, 0.0]"
3781,"[0.085527703166008, 0.0, 0.0, 0.0, 0.2312154918909073, 0.0, 0.0, 0.0, 0.08365099877119064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5013201832771301, 0.025132954120635986, 0.12630027532577515, 0.0, 0.0, 0.0]"
3791,"[0.0, 0.0, 0.0, 0.004031356889754534, 0.10179456323385239, 0.0, 0.0, 0.33981817960739136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007186068221926689, 0.0, 0.07994768768548965, 0.0]"
3801,"[0.0, 0.0, 0.0, 0.0, 0.03646185249090195, 0.32332709431648254, 0.0, 0.0, 0.14543680846691132, 0.0, 0.0, 0.14281539618968964, 0.34500837326049805, 0.009443244896829128, 0.005063531454652548, 0.042751140892505646, 0.16002608835697174, 0.0, 0.20955407619476318, 0.17116954922676086]"
3811,"[0.0, 0.170933797955513, 0.0, 0.379952609539032, 0.0, 0.10521412640810013, 0.0, 0.011463265866041183, 0.051340702921152115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01770886592566967, 0.24900974333286285, 0.04042977839708328, 0.0, 0.1762213259935379, 0.1799125075340271]"
3821,"[0.7999902367591858, 0.07385756820440292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000548330310266465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08051176369190216, 0.023022092878818512, 0.04020527005195618, 0.0]"
3831,"[0.1739041805267334, 0.048851899802684784, 0.0, 0.023226728662848473, 0.0, 0.0, 0.0, 0.0, 0.19212427735328674, 0.03412478417158127, 0.0, 0.0, 0.0, 0.0, 0.295693039894104, 0.06884884089231491, 0.3358035087585449, 0.0, 0.0, 0.2276359498500824]"
3841,"[0.33458033204078674, 0.026400260627269745, 0.005707151722162962, 0.03797838091850281, 0.0, 0.0, 0.0, 0.054373882710933685, 0.10725424438714981, 0.8138647675514221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005018388852477074, 0.0, 0.0, 0.0]"
3851,"[0.0035240279976278543, 0.0, 0.0, 0.018085261806845665, 0.0, 0.0, 0.0, 0.01782401092350483, 0.0, 0.0031235036440193653, 0.0, 0.029737038537859917, 0.0, 0.009138735011219978, 0.919908881187439, 0.0, 0.0, 0.0, 0.0, 0.0]"
3861,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01725897379219532, 0.0, 0.0, 0.0, 0.30353012681007385, 0.05300382524728775, 0.0, 0.0, 0.0, 0.0]"
3871,"[0.0, 0.0, 0.0, 0.03881912678480148, 0.13300499320030212, 0.0, 0.0, 0.10422726720571518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017976636067032814, 0.11201741546392441, 0.0, 0.0, 0.0]"
3881,"[0.0, 0.0, 0.0, 0.0, 0.3055395185947418, 0.0, 0.0, 0.02043587900698185, 0.07965592294931412, 0.0, 0.0, 0.0, 0.0054124207235872746, 0.0, 0.0, 0.11538275331258774, 0.5487483739852905, 0.0, 0.0, 0.11092393845319748]"
3891,"[0.4562172293663025, 0.0, 0.0, 0.0, 0.07208969444036484, 0.31534966826438904, 0.017268730327486992, 0.0, 0.0, 0.0, 0.0, 0.03941294923424721, 0.11959803849458694, 0.0, 0.0, 0.0, 0.2797817289829254, 0.0, 0.0, 0.0]"
3901,"[0.0, 0.36236459016799927, 0.0, 0.02885625883936882, 0.005855490919202566, 0.0, 0.0, 0.0893905907869339, 0.0, 0.0, 0.013827700167894363, 0.019656330347061157, 0.0, 0.0, 0.711905837059021, 0.0, 0.1562352329492569, 0.0, 0.0, 0.0]"
3911,"[0.08162715286016464, 0.0, 0.0, 0.0, 0.012208253145217896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03922988846898079, 0.17669694125652313, 0.0007253550575114787, 0.07135028392076492, 0.04390495643019676, 0.12319625169038773, 0.01653556153178215, 0.0, 0.09644856303930283]"
3921,"[0.03412546217441559, 0.0030213873833417892, 0.0, 0.4546302258968353, 0.0, 0.010398540645837784, 0.0, 0.032362546771764755, 0.0, 0.0, 0.0, 0.0, 0.043625302612781525, 0.004413156304508448, 0.0, 0.202091246843338, 0.37854546308517456, 0.0, 0.0458204448223114, 0.15345610678195953]"
3931,"[0.04434492066502571, 0.0, 0.0, 0.0, 0.04387499392032623, 0.13692811131477356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006294140592217445, 0.3750534653663635, 0.03645523265004158, 0.0, 0.012746287509799004, 0.31843218207359314, 0.27710261940956116, 0.0, 0.3242187201976776]"
3941,"[0.2804492712020874, 0.14743858575820923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18390342593193054, 0.40687164664268494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007386586628854275, 0.14157532155513763, 0.0, 0.0, 0.0]"
3951,"[0.06580273061990738, 0.0, 0.0, 0.0, 0.2042538821697235, 0.0, 0.0, 0.18797855079174042, 0.564067542552948, 0.03669516742229462, 0.0, 0.0, 0.0, 0.022440917789936066, 0.006087080575525761, 0.44802525639533997, 0.14539572596549988, 0.0, 0.0, 0.0]"
3961,"[0.02644093707203865, 0.252873957157135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04044945910573006, 0.0, 0.0, 0.0, 0.0073675052262842655, 0.05194392800331116, 0.0, 0.07173983007669449, 0.0, 0.0, 0.0]"
3971,"[0.0, 0.0, 0.0, 0.033448074012994766, 0.0, 0.026939691975712776, 0.0, 0.0, 0.0, 0.0, 0.007765623275190592, 0.012164314277470112, 0.0, 0.04674169421195984, 0.5009661912918091, 0.013758771121501923, 0.0, 0.0, 0.0, 0.0]"
3981,"[0.012538852170109749, 0.0, 0.0, 0.0029818492475897074, 0.0, 0.0, 0.02021907828748226, 0.0, 0.00834563747048378, 0.011180701665580273, 0.0, 0.0046422528102993965, 0.06942860037088394, 0.0, 0.6944110989570618, 0.013567361049354076, 0.0, 0.0, 0.0, 0.030732935294508934]"
3991,"[0.355123370885849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4568130671977997, 0.0, 0.26426732540130615, 0.4369347095489502, 0.0, 0.0, 0.0, 0.0, 0.031123913824558258, 0.0022557603660970926, 0.0, 0.0, 0.0, 0.0]"
4001,"[0.0, 0.0, 0.0, 0.0, 0.2617170512676239, 0.0, 0.0, 0.0, 0.02638445608317852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25486695766448975, 0.0, 0.010667504742741585, 0.0]"
4011,"[0.020832408219575882, 0.034166425466537476, 0.0, 0.158272385597229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03519532456994057, 0.0, 0.05548950657248497, 0.008041360415518284, 0.4081825315952301, 0.0, 0.0, 0.0]"
4021,"[0.0, 0.0, 0.0, 0.26615074276924133, 0.06459376215934753, 0.005820947233587503, 0.0, 0.6751972436904907, 0.0, 0.0, 0.0, 0.07691778987646103, 0.0, 0.0, 0.0, 0.0, 0.024822456762194633, 0.003610067069530487, 0.0, 0.0]"
4031,"[0.03909674659371376, 0.0, 0.0038389922119677067, 0.04142095148563385, 0.039477117359638214, 0.19072683155536652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1239086389541626, 0.0, 0.0, 0.0, 0.15934962034225464, 0.007753577083349228, 0.0, 0.0]"
4041,"[0.0, 0.0, 0.04499862343072891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4606936573982239, 0.12947601079940796, 0.0, 0.0, 0.01544582936912775, 0.0, 0.0, 0.0, 0.0]"
4051,"[0.0, 0.0, 0.0, 0.0707799419760704, 0.017501598224043846, 0.20760220289230347, 0.0, 0.04924032464623451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029278257861733437, 0.08981253951787949, 0.0, 0.19574254751205444, 0.0, 0.0, 0.028111819177865982]"
4061,"[0.0, 0.0, 0.0, 0.0, 0.08468230813741684, 0.0, 0.0, 0.061173081398010254, 0.0, 0.0, 0.0, 0.0, 0.06378059834241867, 0.0, 0.3495643138885498, 0.21481853723526, 0.1262965053319931, 0.0, 0.025069385766983032, 0.0]"
4071,"[0.04126293957233429, 0.15072497725486755, 0.0, 0.0, 0.0, 0.0, 0.027867011725902557, 0.005997892934828997, 0.0, 0.012041367590427399, 0.0, 0.0, 0.0, 0.026447843760252, 0.0, 0.0, 0.4606274664402008, 0.0, 0.0, 0.0]"
4081,"[0.17582179605960846, 0.2455058991909027, 0.024374479427933693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2190355658531189, 0.10659146308898926, 0.0, 0.0, 0.040685124695301056, 0.0, 0.19687728583812714, 0.6704528331756592, 0.20962561666965485, 0.24886327981948853, 0.0, 0.1156613752245903]"
4091,"[0.3511589467525482, 0.22864007949829102, 0.0, 0.07085801661014557, 0.14703620970249176, 0.18154467642307281, 0.0, 0.0, 0.5182999968528748, 0.0, 0.025597939267754555, 0.014706551097333431, 0.0, 0.0478842556476593, 0.0, 0.0, 0.339059442281723, 0.0, 0.10827590525150299, 0.1258794069290161]"
4101,"[0.0, 0.0046869986690580845, 0.0, 0.010253926739096642, 0.0, 0.02216288074851036, 0.2827092111110687, 0.0, 0.0, 0.0, 0.0, 0.021120231598615646, 0.008574471808969975, 0.0, 0.512860894203186, 0.08762047439813614, 0.014253245666623116, 0.0, 0.0, 0.0]"
4111,"[0.0, 0.0, 0.0, 0.0, 0.1828678846359253, 0.24042855203151703, 0.0, 0.0, 0.06496672332286835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026690487284213305, 0.0, 0.4195708930492401, 0.0, 0.027990370988845825, 0.0]"
4121,"[0.48897626996040344, 0.02845136821269989, 0.02547798678278923, 0.0, 0.0, 0.06697607785463333, 0.0, 0.13454817235469818, 0.0, 0.11293385177850723, 0.0, 0.0, 0.01083456166088581, 0.0, 0.0, 0.1822015643119812, 0.15392740070819855, 0.017473453655838966, 0.0, 0.0]"
4131,"[0.0, 0.0, 0.0, 0.0, 0.02354339137673378, 0.0, 0.0, 0.4754272401332855, 0.0, 0.0, 0.0, 0.0, 0.03442557528614998, 0.0, 0.07451893389225006, 0.149915874004364, 0.0, 0.0, 0.0, 0.0]"
4141,"[0.0, 0.0, 0.0, 0.0, 0.04724675044417381, 0.137759268283844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17210501432418823, 0.0, 0.04535173997282982, 0.0, 0.4231928884983063, 0.0, 0.12192150205373764, 0.05260944738984108]"
4151,"[0.6681991219520569, 0.0, 0.0, 0.0, 0.0, 0.11643959581851959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21630984544754028, 0.0, 0.07175040245056152, 0.0, 0.0, 0.0]"
4161,"[0.0, 0.0, 0.0, 0.0, 0.0029467896092683077, 0.0, 0.0076488107442855835, 0.0, 0.0, 0.0, 0.005457260180264711, 0.0038747061043977737, 0.02717307209968567, 0.0021439383272081614, 0.7676494717597961, 0.0, 0.0, 0.031386371701955795, 0.05149029195308685, 0.029215563088655472]"
4171,"[0.0, 0.0, 0.0, 0.1995740830898285, 0.014422944746911526, 0.0066928076557815075, 0.0, 0.0, 0.0, 0.0, 0.07019103318452835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07668440043926239, 0.0, 0.0]"
4181,"[0.46910902857780457, 0.0, 0.0, 0.27241605520248413, 0.02964020147919655, 0.4564194679260254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01246961485594511, 0.023865019902586937, 0.0, 0.0, 0.0, 0.04540751501917839, 0.1247776672244072, 0.0, 0.033329226076602936]"
4191,"[0.5777983069419861, 0.04827285557985306, 0.0, 0.0, 0.05197494104504585, 0.0, 0.0, 0.018229307606816292, 0.0, 0.29055994749069214, 0.0, 0.23587240278720856, 0.21440905332565308, 0.0, 0.04129151627421379, 0.2790658473968506, 0.3823286294937134, 0.12728309631347656, 0.0, 0.04040515795350075]"
4201,"[0.31593799591064453, 0.0447155237197876, 0.0, 0.1007920578122139, 0.0, 0.3046065866947174, 0.012494230642914772, 0.0, 0.04791858419775963, 0.0, 0.0, 0.09983775019645691, 0.1177334189414978, 0.23936715722084045, 0.044162798672914505, 0.06789452582597733, 0.19040478765964508, 0.05958552286028862, 0.05746575817465782, 0.2960924804210663]"
4211,"[0.0, 0.0, 0.0, 0.3165583312511444, 0.1836211234331131, 0.0, 0.0, 0.23443341255187988, 0.0, 0.0, 0.0, 0.056404318660497665, 0.2074618935585022, 0.0, 0.0, 0.0, 0.0, 0.061705343425273895, 0.0, 0.0]"
4221,"[0.30762779712677, 0.0, 0.06535184383392334, 0.0, 0.20591925084590912, 0.08329176902770996, 0.0775710865855217, 0.0, 0.2564472556114197, 0.19509075582027435, 0.0, 0.2933337986469269, 0.0, 0.3462698459625244, 0.11804773658514023, 0.23022611439228058, 0.12095227837562561, 0.0, 0.0, 0.191626638174057]"
4231,"[0.17040763795375824, 0.021097419783473015, 0.013727930374443531, 0.0, 0.07824341952800751, 0.15998408198356628, 0.0, 0.07243819534778595, 0.0, 0.13239461183547974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1820267140865326, 0.17880816757678986, 0.0, 0.0]"
4241,"[0.022751498967409134, 0.0, 0.06022070720791817, 0.13132275640964508, 0.134987935423851, 0.024624941870570183, 0.0, 0.3320663571357727, 0.0, 0.0, 0.13852934539318085, 0.21980342268943787, 0.15156695246696472, 0.043298833072185516, 0.010677972808480263, 0.14792992174625397, 0.0062995729967951775, 0.1493820697069168, 0.0, 0.0]"
4251,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02389931119978428, 0.0, 0.0, 0.0, 0.21652980148792267, 0.45404231548309326, 0.0, 0.0, 0.5266663432121277, 0.0, 0.0, 0.13432417809963226, 0.0]"
4261,"[0.0, 0.02747185342013836, 0.0, 0.0, 0.0631822794675827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07831060141324997, 0.19239263236522675, 0.0, 0.07872879505157471, 0.12315968424081802, 0.09095931798219681, 0.0, 0.0, 0.0]"
4271,"[0.0, 0.2520596981048584, 0.006421464495360851, 0.0, 5.6140837841667235e-05, 0.007610791828483343, 0.0, 0.05941593647003174, 0.0, 0.0, 0.045376576483249664, 0.0, 0.07867877185344696, 0.0, 0.0033944472670555115, 0.0, 0.05453121289610863, 0.0, 0.0022984223905950785, 0.0]"
4281,"[0.26588258147239685, 0.0, 0.0, 0.09913008660078049, 0.0, 0.2666746973991394, 0.0, 0.0, 0.0, 0.10672233253717422, 0.0, 0.14703558385372162, 0.0, 0.0, 0.0, 0.0, 0.049986016005277634, 0.0, 0.0, 0.0]"
4291,"[0.5841992497444153, 0.0, 0.0, 0.0, 0.10804639011621475, 0.1809871345758438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3729385733604431, 0.0, 0.0, 0.0, 0.3155703544616699, 0.0055537354201078415, 0.0, 0.0]"
4301,"[0.1713017225265503, 0.0, 0.026519253849983215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18432976305484772, 0.0, 0.5492618083953857, 0.37115398049354553, 0.0, 0.3932994604110718, 0.004286963492631912, 0.0, 0.007364558521658182, 0.0, 0.21113257110118866]"
4311,"[0.6111495494842529, 0.0, 0.0, 0.0, 0.046977102756500244, 0.0, 0.0, 0.07187267392873764, 0.02350649982690811, 0.13809724152088165, 0.0, 0.0, 0.07185370475053787, 0.0, 0.0, 0.6147757768630981, 0.1278025507926941, 0.0, 0.07132334262132645, 0.04937594011425972]"
4321,"[0.0, 0.0, 0.0, 0.2160886824131012, 0.0, 0.0, 0.0, 0.8496792912483215, 0.0, 0.0, 0.0, 0.08438140898942947, 0.013591064140200615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020735157653689384, 0.0]"
4331,"[0.0, 0.0, 0.0, 0.0, 0.17798639833927155, 0.0, 0.0, 0.6416951417922974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07303250581026077, 0.05062177777290344, 0.21491789817810059, 0.0, 0.06560280919075012, 0.0]"
4341,"[0.0, 0.3271845579147339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06590640544891357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47049832344055176, 0.0, 0.0]"
4351,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34943604469299316, 0.0, 0.05937464162707329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4361,"[0.27153608202934265, 0.0, 0.0, 0.0, 0.00649280846118927, 0.0, 0.0, 0.029668552801012993, 0.0, 0.02853977493941784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2516562044620514, 0.24242937564849854, 0.0, 0.0, 0.0]"
4371,"[0.23081642389297485, 0.000747443875297904, 0.0, 0.0121281947940588, 0.20152436196804047, 0.0, 0.008178163319826126, 0.059227105230093, 0.41531306505203247, 0.0, 0.0, 0.004149512387812138, 0.0, 0.24811816215515137, 0.09832392632961273, 0.0, 0.3340153992176056, 0.0, 0.0, 0.06437601149082184]"
4381,"[0.1154685690999031, 0.0, 0.0, 0.324027955532074, 0.0, 0.6421844363212585, 0.174173042178154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14161747694015503, 0.0, 0.014476020820438862, 0.0, 0.27763551473617554, 0.0, 0.05786821246147156, 0.08548802137374878]"
4391,"[0.05298427492380142, 0.0, 0.0, 0.027463993057608604, 0.0, 0.0, 0.0, 0.16908332705497742, 0.0, 0.04969086870551109, 0.0, 0.0, 0.0, 0.038868289440870285, 0.15436989068984985, 0.0, 0.2672191560268402, 0.15757374465465546, 0.0, 0.03162426874041557]"
4401,"[0.08502371609210968, 0.03211807832121849, 0.0, 0.0, 0.03446822986006737, 0.0031315472442656755, 0.0, 0.12769624590873718, 0.07752645015716553, 0.0, 0.0, 0.0, 0.24845951795578003, 0.0, 0.17191612720489502, 0.7026005387306213, 0.1851339042186737, 0.005749144125729799, 0.0, 0.07513197511434555]"
4411,"[0.09599161893129349, 0.0, 0.013027667067945004, 0.0, 0.07677120715379715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30494627356529236, 0.0, 0.6954723596572876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22509406507015228]"
4421,"[0.325105756521225, 0.0, 0.0, 0.10822459310293198, 0.0, 0.03296865150332451, 0.0, 0.0, 0.0, 0.0, 0.05551653727889061, 0.15616117417812347, 0.3954106867313385, 0.09477032721042633, 0.0, 0.0, 0.0, 0.16252657771110535, 0.0, 0.0]"
4431,"[0.21579879522323608, 0.046576470136642456, 0.0, 0.06289098411798477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22263020277023315, 0.0, 0.0, 0.009999417699873447, 0.0, 0.0, 0.26386234164237976]"
4441,"[0.13508373498916626, 0.0, 0.0, 0.07386396825313568, 0.02211998961865902, 0.0, 0.0, 0.0, 0.15619906783103943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37613973021507263, 0.0, 0.0, 0.009907632134854794]"
4451,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0729290172457695, 0.0, 0.0, 0.0, 0.1718120127916336, 0.32161834836006165, 0.0, 0.3035958707332611, 0.5163078308105469, 0.0, 0.0, 0.0, 0.0]"
4461,"[0.0, 0.0, 0.0, 0.04855849966406822, 0.0, 0.0, 0.0, 0.0, 0.0008857842185534537, 0.0, 0.0, 0.0, 0.03280573710799217, 0.014803320169448853, 0.0, 0.13757435977458954, 0.11642011255025864, 0.0, 0.16673585772514343, 0.005943841766566038]"
4471,"[0.31380125880241394, 0.0, 0.0, 0.0, 0.3007456362247467, 0.0, 0.0, 0.0, 0.06466026604175568, 0.12991665303707123, 0.0, 0.0, 0.0, 0.260219544172287, 0.0, 0.0770108550786972, 0.18852046132087708, 0.0, 0.00795812252908945, 0.3814684748649597]"
4481,"[0.0, 0.0, 0.0, 0.3660496473312378, 0.0, 0.0, 0.010344849899411201, 0.0, 0.0, 0.0015550714451819658, 0.0, 0.0, 0.0, 0.0, 0.020990563556551933, 0.0, 0.0, 0.0, 0.0, 0.02576938271522522]"
4491,"[0.1582903265953064, 0.0, 0.0, 0.02795163355767727, 0.0, 0.1077251210808754, 0.0, 0.0, 0.18159067630767822, 0.0, 0.0, 0.01730390265583992, 0.0, 0.0, 0.0, 0.0, 0.30608460307121277, 0.0, 0.0, 0.032464925199747086]"
4501,"[0.0, 0.0, 0.0, 0.0, 0.004690130706876516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08549956232309341, 0.0, 0.5404691100120544, 0.03985297679901123, 0.07161282002925873, 0.0, 0.07790853828191757, 0.0]"
